Date,QLD,QQQ,SPY
2016-10-24,5.398317337036133,111.85469055175781,183.9707489013672
2016-10-25,5.360783100128174,111.49919128417969,183.35435485839844
2016-10-26,5.2912492752075195,110.74146270751953,182.98623657226562
2016-10-27,5.244483470916748,110.23628997802734,182.49826049804688
2016-10-28,5.171874523162842,109.54405975341797,181.9589080810547
2016-10-31,5.1620306968688965,109.44116973876953,181.9674835205078
2016-11-01,5.088190078735352,108.61793518066406,180.6490020751953
2016-11-02,5.0038886070251465,107.74793243408203,179.56175231933594
2016-11-03,4.907896995544434,106.69084167480469,178.7399444580078
2016-11-04,4.870362281799316,106.31666564941406,178.54299926757812
2016-11-07,5.106035232543945,108.84245300292969,182.48118591308594
2016-11-08,5.171874523162842,109.55342102050781,183.3030548095703
2016-11-09,5.215564250946045,110.05857849121094,185.24639892578125
2016-11-10,5.046347618103027,108.28118133544922,185.70863342285156
2016-11-11,5.05188512802124,108.32794952392578,185.28062438964844
2016-11-14,4.950969696044922,107.23343658447266,185.4262237548828
2016-11-15,5.088805198669434,108.72086334228516,186.8730010986328
2016-11-16,5.147262096405029,109.36631774902344,186.52200317382812
2016-11-17,5.221101760864258,110.1614761352539,187.4808807373047
2016-11-18,5.183566570281982,109.74984741210938,187.06138610839844
2016-11-21,5.288173198699951,110.89115142822266,188.4739227294922
2016-11-22,5.3226318359375,111.2279281616211,188.84205627441406
2016-11-23,5.279559135437012,110.77887725830078,188.94480895996094
2016-11-25,5.31217098236084,111.13438415527344,189.6468505859375
2016-11-28,5.289402484893799,110.88177490234375,188.75645446777344
2016-11-29,5.324477195739746,111.26532745361328,189.12460327148438
2016-11-30,5.19156551361084,109.91825866699219,188.67088317871094
2016-12-01,5.017426013946533,108.01923370361328,187.9774169921875
2016-12-02,5.032810211181641,108.23439025878906,188.0715789794922
2016-12-05,5.110340595245361,109.07633972167969,189.20169067382812
2016-12-06,5.136801719665527,109.33824920654297,189.8009490966797
2016-12-07,5.265406131744385,110.72273254394531,192.28366088867188
2016-12-08,5.283249855041504,110.919189453125,192.75457763671875
2016-12-09,5.3657050132751465,111.7892074584961,193.91891479492188
2016-12-12,5.316479206085205,111.28404235839844,193.69625854492188
2016-12-13,5.451235771179199,112.68727111816406,194.98902893066406
2016-12-14,5.426623344421387,112.45338439941406,193.3794708251953
2016-12-15,5.443851947784424,112.63113403320312,194.1756591796875
2016-12-16,5.407547473907471,112.21361541748047,193.7959442138672
2016-12-19,5.450621128082275,112.6733627319336,194.2178497314453
2016-12-20,5.493078708648682,113.10493469238281,194.9670867919922
2016-12-21,5.481319427490234,113.02051544189453,194.424560546875
2016-12-22,5.449915885925293,112.70150756835938,194.0887451171875
2016-12-23,5.45607328414917,112.77653503417969,194.37289428710938
2016-12-27,5.516415596008301,113.35824584960938,194.85511779785156
2016-12-28,5.428979873657227,112.47633361816406,193.2447967529297
2016-12-29,5.41050910949707,112.31680297851562,193.20176696777344
